MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
5248,sct/2010,SCT,2010-05-23,Russia,,,Super-Cup of Titans 2010
5249,sct/2011,SCT,2011-05-22,Russia,,,Super-Cup of Titans 2011
5250,sct/2012,SCT,2012-05-27,Russia,,,Super-Cup of Titans 2012
5251,sct/2013,SCT,2013-05-26,Russia,,,Super-Cup of Titans 2013
5252,sct/2014,SCT,2014-05-25,Russia,,,Super-Cup of Titans 2014
5253,sct/2015,SCT,2015-05-31,Russia,,St. Petersburg,Super-Cup of Titans 2015
5254,sct/2016,SCT,2016-05-29,Russia,,St. Petersburg,Super-Cup of Titans 2016
5255,spf/1601,SPF,2016-08-27,USA,MS,Moss Point,Power Pit Classic
5256,spf/1602,SPF,2016-08-20,USA,OH,Cincinnati,North American Powerlifting Championship
5257,spf/1603,SPF,2016-08-13,USA,KY,Franklin,1st Annual Harvey's Gym Classic
5258,spf/1604,SPF,2016-08-06,USA,TN,Spring Hill,End of Summer Bash
5259,spf/1605,SPF,2016-07-30,USA,PA,Emmaus,Old Iron Bull Push-Pull
5260,spf/1606,SPF,2016-07-23,USA,NM,Albuquerque,Southwest Iron Wars II
5261,spf/1607,SPF,2016-07-17,USA,RI,Smithfield,SPF Summer Slam Push-Pull
5262,spf/1608,SPF,2016-07-09,USA,TX,Corpus Christi,Texas State Powerlifting Championship
5263,spf/1609,SPF,2016-06-25,USA,AL,,South Alabama Classic
5264,spf/1610,SPF,2016-06-18,USA,NY,Farmingdale,Gaglione Strength Strong Island Summer Showdown 3
5265,spf/1611,SPF,2016-06-18,USA,VA,Norfolk,Brute's SPF Sizzling Summer Powerlifting Meet
5266,spf/1612,SPF,2016-09-03,USA,OH,Cleveland,Grit House Full Power and Bench Press
5267,spf/1613,SPF,2016-08-27,USA,TX,Humble,Houston Full Power Blast II
5268,spf/1614,SPF,2016-09-03,USA,AR,Jonesboro,Arkansas Muscle Fall Powerlifting Classic
5269,spf/1615,SPF,2016-09-10,USA,GA,Gray,Flex Classic
5270,spf/1616,SPF,2016-09-10,USA,OK,Tulsa,DSD Honoring the Fallen
5271,spf/1617,SPF,2016-09-17,USA,AL,Sumiton,Cornerstone Classic Powerlifting Championship
5272,spf/1618,SPF,2016-10-01,USA,AR,Russellville,Arkansas State Powerlifting and Bench Press
5273,spf/1619,SPF,2016-10-01,USA,TN,Nashville,Nashville's Main Event
5274,spf/1620,SPF,2016-09-25,USA,RI,Smithfield,New England's Biggest Bench II
5275,spf/1621,SPF,2016-09-24,USA,NC,Clayton,Tar Heel Classic
5276,spf/1622,SPF,2016-10-15,USA,SC,,South Carolina State Powerlifting Championships
5277,spf/1623,SPF,2016-10-15,USA,TN,Cleveland,Let's Send Samantha Coleman Down Under
5278,spf/1624,SPF,2016-10-22,USA,AL,,Bama Bash Powerlifting and Bench Press Championship
5279,spf/1625,SPF,2016-10-22,USA,MO,Springfield,3rd Annual Beards and Bows
5280,spf/1626,SPF,2016-10-29,USA,TN,Spring Hill,Freakfest
5281,spf/1627,SPF,2016-10-29,USA,VA,Norfolk,Brute's SPF Halloween Howl
5282,spf/1628,SPF,2016-11-05,USA,CA,Dublin,2016 Reebok Record Breakers
5283,spf/1629,SPF,2016-12-03,USA,TN,Cleveland,Gritmas Classic 2016
5284,spf/1630,SPF,2016-12-03,USA,AR,Fort Smith,1st Annual Bordertown Bash
5285,spf/1631,SPF,2016-12-10,USA,KY,Franklin,Christmas in Kentucky Classic
5286,spf/1632,SPF,2016-12-17,USA,FL,Daytona Beach,Powerlifting in Daytona
5287,spf/1633,SPF,2016-12-10,USA,NY,Ronkonkoma,New York State Jingle Bell Rock
5288,spf/1634,SPF,2016-12-10,USA,NM,Albuquerque,Iron Wars 3
5289,spf/1635,SPF,2016-12-17,USA,,,20th Annual Monster Mania
5290,spf/1636,SPF,2016-12-17,USA,,,Winter Open
5291,spf/1637,SPF,2016-12-17,USA,MA,Northampton,Ironhorse Invitational
5292,spf/1638,SPF,2016-04-23,USA,PA,Allentown,Dawgs of War Powerlifting Championships
5293,spf/1701,SPF,2017-01-28,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5294,spf/1702,SPF,2017-01-28,USA,AR,Russellville,Proving Ground Classic
5295,spf/1703,SPF,2017-02-04,USA,TN,Powell,Underbar Gym Barbell Classic
5296,spf/1704,SPF,2017-02-04,USA,MO,Kennett,Ultimate Fitness Full Power and Benchpress Challenge
5297,spf/1705,SPF,2017-02-11,USA,VA,Norfolk,Heart of a Lion 2017
5298,spf/1706,SPF,2017-02-18,USA,KY,Georgetown,Ultimate Powerlifting and Bench Press Championship
5299,spf/1707,SPF,2017-03-11,USA,,,Ironman Classic
5300,spf/1708,SPF,2017-03-11,USA,,,March Madness Meet
5301,spf/1709,SPF,2017-03-11,USA,TX,Corpus Christi,5th Annual Bar Benders on the Bay
5302,spf/1710,SPF,2017-03-18,USA,AL,,North Alabama Classic
5303,spf/1711,SPF,2017-03-19,USA,RI,Smithfield,2017 New England Multi Ply Open
5304,spf/1712,SPF,2017-03-25,USA,TN,Spring Hill,Spring Hill Classic
5305,spf/1713,SPF,2017-03-25,USA,AR,Little Rock,Little Rock Classic
5306,spf/1714,SPF,2017-04-08,USA,TN,Cleveland,Grit House Classic 2017
5307,spf/1715,SPF,2017-04-01,USA,SC,Myrtle Beach,Myrtle Beach Classic
5308,spf/1716,SPF,2017-04-22,USA,OH,Cincinatti,Womens Pro/Am
5309,spf/1717,SPF,2017-04-29,USA,FL,Daytona Beach,Daytona Beach Classic 2017
5310,spf/1718,SPF,2017-04-29,USA,AR,,2nd Annual Bordertown Bash
5311,spf/1719,SPF,2017-05-27,USA,AL,Sumiton,Mayfest
5312,spf/1720,SPF,2017-05-21,USA,RI,Smithfield,New England Raw Showdown
5313,spf/1721,SPF,2017-06-03,USA,TN,Gatlinburg,SPF Nationals 2017
5314,spf/1722,SPF,2017-06-10,USA,AR,,Powerlifting in Hell
5315,spf/1723,SPF,2017-06-11,USA,CA,Dublin,Summer Slam
5316,spf/1724,SPF,2017-06-17,USA,KY,,Kentucky Lift Inc.
5317,spf/1725,SPF,2017-06-24,USA,OK,,True Strength Classic
5318,spf/1726,SPF,2017-06-03,USA,NC,,North Carolina State Powerlifting Championship
5319,spf/1727,SPF,2017-06-24,USA,AL,Prattville,Prattville Powerlifting and Bench Press Classic
5320,spf/1728,SPF,2017-07-15,USA,TN,Spring Hill,Spring Hill Summer Bash
5321,spf/1729,SPF,2017-06-24,USA,VA,Norfolk,Summer Solstice
5322,spf/1730,SPF,2017-07-08,USA,TX,,Battle on the Bay
5323,spf/1731,SPF,2017-07-23,USA,RI,Smithfield,Summer Slam Push/Pull III
5324,spf/1732,SPF,2017-08-05,USA,OH,Blue Ash,Best of the Best Pro/Am
5325,spf/1733,SPF,2017-08-12,USA,NY,Bohemia,Summer Heat Championships
5326,spf/1734,SPF,2017-08-26,USA,KY,,Kentucky State Powerlifting and Bench Press Championship
5327,spf/1735,SPF,2017-09-02,USA,GA,Gray,Flex Classic
5328,spf/1736,SPF,2017-08-26,USA,MO,,Missouri Iron Expo
5329,spf/1737,SPF,2017-09-09,USA,,,Honoring the Fallen 2
5330,spf/1738,SPF,2017-09-23,USA,LA,,Louisiana State Championships
5331,spf/1739,SPF,2017-09-23,USA,AL,Huntsville,Rocket City Liftoff
5332,spf/1740,SPF,2017-09-16,USA,AR,Jonesboro,Arkansas Muscle Fall Championship
5333,spf/1741,SPF,2017-10-07,USA,AL,Prattville,Southeastern Powerlifting and Bench Press Championship
5334,spf/1742,SPF,2017-10-21,USA,FL,Daytona Beach,Irontoberfest
5335,spf/1743,SPF,2017-10-28,USA,TN,White House,Hollowed Bench Press or Deadlift Championship
5336,spf/1744,SPF,2017-11-04,USA,,,Record Breakers 2017
5337,spf/1745,SPF,2017-11-04,USA,,,Iron Maiden
5338,spf/1746,SPF,2017-10-14,USA,AL,,Bama Bash 2017
5339,spf/1747,SPF,2017-10-14,USA,MO,Springfield,4th Annual Beards and Bows
5340,spf/1748,SPF,2017-10-28,USA,VA,,Brute Strength Gym's Halloween Howl
5341,spf/1749,SPF,2017-10-21,USA,IL,Harrisburg,Monsters Bash Meet
5342,spf/1750,SPF,2017-11-11,USA,AR,Fayetteville,Blood Sweat Iron Veterans Battle At The Ozarks
5343,spf/1751,SPF,2017-11-05,USA,NH,,New Hampshire State Championships
5344,spf/1752,SPF,2017-11-11,USA,CA,Dublin,Reebok Record Breakers
5345,spf/1753,SPF,2017-11-18,USA,TN,Spring Hill,Spring Hill Winter Classic
5346,spf/1754,SPF,2017-12-09,USA,TN,Cleveland,Gritmas Classic
5347,spf/1755,SPF,2017-10-07,USA,AR,,Arkansas State Championships
5348,spf/1756,SPF,2017-12-02,USA,KY,,Kentucky Christmas Bash
5349,spf/1757,SPF,2017-11-18,USA,OH,Blue Ash,North of the Border
5350,spf/1758,SPF,2017-12-02,USA,GA,Loganville,Monster Mania Push/Pull
5351,spf/1759,SPF,2017-12-16,USA,,,Stella's End of the Year Christmas Event
5352,spf/1760,SPF,2017-12-09,USA,NC,,North Carolina State Winter Challenge
5353,spf/1761,SPF,2018-01-27,USA,AR,Russellville,Proving Ground Classic
5354,spf-archive/0006,SPF,2007-07-28,USA,GA,LaFayette,Georgia State Push/Pull Championship
5355,spf-archive/0007,SPF,2007-09-08,USA,,,Southeastern Raw/Open Bench Press Championship
5356,spf-archive/0008,SPF,2007-10-06,USA,TN,Gatlinburg,2007 World Powerlifting Championship
5357,spf-archive/0010,SPF,2007-12-01,USA,TN,Chattanooga,Record Breakers
5358,spf-archive/0011,SPF,2008-03-01,USA,KY,Mt. Washington,Kentucky State Powerlifting Championship
5359,spf-archive/0013,SPF,2007-06-16,USA,TN,Gatlinburg,National Powerlifting Championship
5360,spf-archive/0014,SPF,2007-07-14,USA,KY,,Kentuckiana Championships
5361,spf-archive/0015,SPF,2007-05-19,USA,,,Big Erv Invitational
5362,spf-archive/0016,SPF,2007-04-28,USA,TN,Chattanooga,Chattanooga Classic
5363,spf-archive/0017,SPF,2007-03-10,USA,AL,,Alabama State Push/Pull and Bench Press Championship
5364,spf-archive/0018,SPF,2007-03-03,USA,TN,,Tennessee State Powerlifting Championship
5365,spf-archive/0019,SPF,2007-02-24,USA,,,Power on the Mountain
5366,spf-archive/0020,SPF,2007-02-10,USA,,,Iron Chain Push/Pull Championship
5367,spf-archive/0025,SPF,2007-11-10,USA,AL,Hartford,Irontoberfest
5368,spf-archive/0027,SPF,2008-01-26,USA,AL,Hartford,Teenage Powerlifting Championship
5369,spf-archive/0028,SPF,2007-11-03,USA,TN,,Strongest in the South
5370,spf-archive/0029,SPF,2008-02-23,USA,TN,Chattanooga,Tennessee State Powerlifting Championship
5371,spf-archive/0030,SPF,2008-06-07,USA,TN,,National Powerlifting and Bench Press Championship
5372,spf-archive/0031,SPF,2008-10-04,USA,,,SPF/WBPLA World Championship
5373,spf-archive/0032,SPF,2008-02-16,USA,TN,Woodbury,Iron Chain Classic
5374,spf-archive/0033,SPF,2008-02-02,USA,AL,Gulf Shores,Alabama State Powerlifting Championship
5375,spf-archive/0034,SPF,2008-04-26,USA,FL,,Florida State Powerlifting Championship
5376,spf-archive/0038,SPF,2008-11-29,USA,TN,,Record Breakers
5377,spf-archive/0039,SPF,2008-03-15,USA,AL,Birmingham,Southeastern Regionals
5378,spf-archive/0040,SPF,2008-05-10,USA,TN,,Big Erv Invitational
5379,spf-archive/0041,SPF,2008-07-19,USA,AL,Tuscaloosa,Temple Gym Classic
5380,spf-archive/0042,SPF,2008-10-18,USA,GA,,North Georgia Push/Pull Classic
5381,spf-archive/0043,SPF,2008-10-25,USA,KY,,Kentuckiana
5382,spf-archive/0045,SPF,2008-08-16,USA,AR,Russellville,Arkansas State Championship
5383,spf-archive/0046,SPF,2008-08-02,USA,,,Emerald Coast Push/Pull Championship
5384,spf-archive/0047,SPF,2008-09-13,USA,TN,,East Tennessee Sports Expo
5385,spf-archive/0048,SPF,2008-12-13,USA,AR,,Strongest in the South
5386,spf-archive/0049,SPF,2008-11-08,USA,AL,,Irontoberfest
5387,spf-archive/0050,SPF,2009-02-28,USA,VA,Salem,Virginia State Push/Pull Championship
5388,spf-archive/0051,SPF,2008-11-01,USA,MS,Pascagoula,Mississippi State Powerlifting Championship
5389,spf-archive/0052,SPF,2009-02-21,USA,TN,Knoxsville,Tennessee State Powerlifting Championship
5390,spf-archive/0053,SPF,2008-12-06,USA,TN,Murfreesboro,Cell Block Classic
5391,spf-archive/0054,SPF,2008-12-06,USA,OH,,Ohio Raw Wars
5392,spf-archive/0055,SPF,2009-05-23,USA,TN,Nashville,SPF Nationals
5393,spf-archive/0056,SPF,2009-10-03,USA,,,SPF/WBPLA World Powerlifting and Bench Press Championship
5394,spf-archive/0057,SPF,2009-03-21,USA,GA,Trion,Georgia State Push/Pull Championship
5395,spf-archive/0059,SPF,2009-08-29,USA,,,Temple Gym Push/Pull Classic
5396,spf-archive/0060,SPF,2008-12-06,USA,,,Body by George Classic
5397,spf-archive/0061,SPF,2009-03-14,USA,AR,Russellville,Arkansas State Powerlifting Championship
5398,spf-archive/0063,SPF,2009-11-21,USA,AR,Russellville,Arkansas Christmas Classic
5399,spf-archive/0065,SPF,2009-04-04,USA,KY,,Kentucky State Powerlifting and Bench Press Championship
5400,spf-archive/0066,SPF,2009-05-16,USA,LA,St Francisville,Tri States Powerlifting Championship
5401,spf-archive/0067,SPF,2009-03-07,USA,AL,Albertville,Alabama State Championship
5402,spf-archive/0069,SPF,2009-01-17,USA,TN,Cookeville,Cookeville Classic
5403,spf-archive/0070,SPF,2009-10-17,USA,TN,Knoxville,East Tennessee Sports Expo
5404,spf-archive/0072,SPF,2009-11-14,USA,TN,Gatlinburg,Record Breakers
5405,spf-archive/0074,SPF,2009-03-28,USA,TN,Nashville,Ironman Classic
5406,spf-archive/0076,SPF,2009-12-05,USA,TN,Nashville,Cell Block Classic
5407,spf-archive/0077,SPF,2009-02-28,USA,TN,Manchester,Big Erv Invitational
5408,spf-archive/0078,SPF,2009-06-20,USA,TN,Cookeville,Middle Tennessee Powerlifting Championship
5409,spf-archive/0080,SPF,2009-09-05,USA,VA,Salem,The Battle in the Valley
5410,spf-archive/0081,SPF,2009-07-25,USA,AR,Russellville,Southeast Regionals
5411,spf-archive/0083,SPF,2009-08-21,USA,,,2009 PRO-AM
5412,spf-archive/0084,SPF,2009-07-11,USA,TN,Chattanooga,Women's Benefit Invitational
5413,spf-archive/0085,SPF,2009-10-24,USA,KY,Mt. Washington,Kentuckiana Powerlifting and Bench Press Championship
5414,spf-archive/0086,SPF,2009-07-18,USA,TN,Bolivar,West Tennessee Push/Pull Championship
5415,spf-archive/0087,SPF,2009-08-08,USA,MS,Hattiesburg,Mississippi State Championships
5416,spf-archive/0089,SPF,2010-06-05,USA,,,National Powerlifting and Bench Press Championship
5417,spf-archive/0090,SPF,2010-10-02,USA,,,SPF/WBPLA World Championship
5418,spf-archive/0091,SPF,2010-08-20,USA,,,2010 Powerstation Pro/Am
5419,spf-archive/0092,SPF,2009-09-19,USA,CA,Sacramento,POWER 'Stimulus Package' Raw Meet
5420,spf-archive/0094,SPF,2010-02-06,USA,AR,Rogers,Arkansas State Championship
5421,spf-archive/0095,SPF,2010-02-13,USA,TN,Nashville,Tennessee State Championship
5422,spf-archive/0096,SPF,2010-03-06,USA,TN,East Ridge,Ironman Classic
5423,spf-archive/0098,SPF,2009-12-12,USA,GA,,Body by George Mini Meet
5424,spf-archive/0099,SPF,2010-02-20,USA,VA,,Brute Strength Classic
5425,spf-archive/0101,SPF,2010-03-20,USA,TX,,Longhorn Classic
5426,spf-archive/0102,SPF,2010-04-03,USA,AL,,Southern Alabama Push/Pull Championship
5427,spf-archive/0103,SPF,2010-05-01,USA,AR,,Southeast Regionals
5428,spf-archive/0104,SPF,2010-07-31,USA,AR,,Strongest in the South
5429,spf-archive/0107,SPF,2010-11-20,USA,AR,,Arkansas Christmas Classic
5430,spf-archive/0108,SPF,2010-11-13,USA,,,Record Breakers
5431,spf-archive/0110,SPF,2010-01-23,USA,AL,Guntersville,Alabama State Championship
5432,spf-archive/0111,SPF,2010-07-10,USA,AR,,Battle of the States
5433,spf-archive/0113,SPF,2009-12-20,USA,,,Merry Freaken Christmas
5434,spf-archive/0114,SPF,2010-03-27,USA,,,Guerrilla Squad Barbell Classic
5435,spf-archive/0115,SPF,2010-04-24,USA,,,Iron House Classic
5436,spf-archive/0116,SPF,2010-03-14,USA,,,March Madness
5437,spf-archive/0118,SPF,2010-04-10,USA,NC,Ashville,The Carolina Classic Powerlifting Championship
5438,spf-archive/0119,SPF,2010-05-08,USA,SC,Chesney,Summerfest Push/Pull and Bench Press Championship
5439,spf-archive/0120,SPF,2010-04-17,USA,,,Southern Bench Press and Deadlift Championship
5440,spf-archive/0121,SPF,2010-07-17,USA,AL,,Southern Regional
5441,spf-archive/0123,SPF,2010-05-23,USA,CA,Sacramento,Super Training Powerlifting and Bench Press
5442,spf-archive/0124,SPF,2010-04-17,USA,,,Big Erv Classic
5443,spf-archive/0126,SPF,2010-07-03,USA,OH,Cincinnati,Sweatt Shop Bench Classic
5444,spf-archive/0127,SPF,2010-10-23,USA,AL,,Southern Alabama Powerlifting Championship
5445,spf-archive/0128,SPF,2010-05-22,USA,,,River City Push/Pull Championship
5446,spf-archive/0132,SPF,2010-10-23,USA,VA,,Brute Strength Gym Virginia Open
5447,spf-archive/0133,SPF,2010-08-07,USA,GA,,Georgia State Championship
5448,spf-archive/0134,SPF,2010-11-06,USA,TX,Dallas,Fall Madness
5449,spf-archive/0135,SPF,2011-03-05,USA,,,Ironman Classic
5450,spf-archive/0136,SPF,2010-07-25,USA,CA,,Bay Area 3-in-1
5451,spf-archive/0137,SPF,2011-02-26,USA,,,Ozark Mountain Classic
5452,spf-archive/0138,SPF,2011-02-12,USA,AL,,Alabama State Championship
5453,spf-archive/0139,SPF,2011-07-09,USA,,,Sweatt Shop Classic
5454,spf-archive/0142,SPF,2010-10-03,USA,,,Bash for the Cash
5455,spf-archive/0143,SPF,2010-12-05,USA,,,Luke Edwards Benefit Bash
5456,spf-archive/0145,SPF,2010-11-07,USA,CA,Sacramento,Women's Pro Open
5457,spf-archive/0146,SPF,2010-11-06,USA,CA,Sacramento,Fall Men's Open
5458,spf-archive/0147,SPF,2011-05-14,USA,KY,Richmond,Guerrilla Squad Barbell Classic
5459,spf-archive/0148,SPF,2011-03-26,USA,AR,,Arkansas State Championship
5460,spf-archive/0149,SPF,2010-12-11,USA,GA,,Body by George Mini Meet
5461,spf-archive/0150,SPF,2010-11-20,USA,,,Big Iron Open
5462,spf-archive/0151,SPF,2011-01-29,USA,TN,,Tennessee State Championship
5463,spf-archive/0152,SPF,2011-06-17,USA,,,SPF Nationals
5464,spf-archive/0153,SPF,2011-05-07,USA,AL,,Mayfest Powerlifting Championship
5465,spf-archive/0155,SPF,2011-03-12,USA,VA,,Brute Strength Gym Shamrock Powerlifting and Bench Press Meet
5466,spf-archive/0156,SPF,2011-04-09,USA,,,SPF QUEST FOR ULTIMATE GLORY
5467,spf-archive/0157,SPF,2011-04-16,USA,NC,,Carolina Classic Powerlifting Championship
5468,spf-archive/0158,SPF,2011-04-02,USA,GA,,Georgia State Championship
5469,spf-archive/0159,SPF,2011-11-12,USA,,,Record Breakers
5470,spf-archive/0160,SPF,2011-09-17,USA,,,SPF/WBPLA North American Powerlifting Championship
5471,spf-archive/0161,SPF,2011-01-09,USA,CA,,Bay Area 4-in-1 Meet
5472,spf-archive/0162,SPF,2011-02-19,USA,TX,,Longhorn Classic
5473,spf-archive/0163,SPF,2011-04-09,USA,SC,Myrtle Beach,North Myrtle Beach Classic
5474,spf-archive/0164,SPF,2011-11-05,USA,SC,,South Carolina State Championship
5475,spf-archive/0165,SPF,2011-04-30,USA,OH,,Ohio State Powerlifting and Bench Press Championship
5476,spf-archive/0167,SPF,2011-11-06,USA,CA,,Women's Pro/Am
5477,spf-archive/0169,SPF,2011-03-26,USA,SC,,Heavy Metal Thunder
5478,spf-archive/0171,SPF,2011-04-16,USA,,,Southern Open Bash on the Beach
5479,spf-archive/0172,SPF,2011-08-20,USA,OH,Cincinnati,2011 PowerStation Pro/Am
5480,spf-archive/0173,SPF,2011-03-20,USA,,,2011 SPF March Madness
5481,spf-archive/0174,SPF,2011-12-10,USA,,,Outlaw Powerlifting
5482,spf-archive/0175,SPF,2011-02-05,USA,TN,Woodbury,Ironchain Classic
5483,spf-archive/0176,SPF,2011-05-07,USA,TX,McKinney,Anderson Powerlifting Texas Shoot-Out
5484,spf-archive/0177,SPF,2011-09-10,USA,AL,,Southern Regionals
5485,spf-archive/0178,SPF,2011-05-15,USA,CA,Sacramento,2011 SPF California State Championships
5486,spf-archive/0180,SPF,2012-02-18,USA,TN,,Ironchain Push/Pull Classic
5487,spf-archive/0182,SPF,2011-10-08,USA,MT,,Montana State Championship
5488,spf-archive/0183,SPF,2011-07-23,USA,LA,,Louisiana State Championship
5489,spf-archive/0184,SPF,2011-05-28,USA,SC,,Raw VS Gear War
5490,spf-archive/0185,SPF,2011-10-22,USA,VA,,Brute's Halloween Howl
5491,spf-archive/0186,SPF,2011-07-30,USA,AR,,Northwest Arkansas Powerlifting Championship
5492,spf-archive/0187,SPF,2011-10-29,USA,AL,,Irontoberfest
5493,spf-archive/0188,SPF,2011-07-16,USA,FL,,North Florida Bench Press Shootout
5494,spf-archive/0189,SPF,2011-10-02,USA,CA,,So Cal Open Powerlifting Meet
5495,spf-archive/0190,SPF,2012-01-28,USA,TN,,Tennessee State Powerlifting and Bench Press Championship
5496,spf-archive/0191,SPF,2011-12-04,USA,,,North of the Border
5497,spf-archive/0193,SPF,2012-05-19,USA,TN,,Cell Block Classic
5498,spf-archive/0194,SPF,2012-04-21,USA,KY,,Guerrilla Squad Barbell Classic
5499,spf-archive/0195,SPF,2011-07-24,USA,CA,Pleasanton,4-in-1 Powerlifting Championship
5500,spf-archive/0196,SPF,2011-10-15,USA,WA,,Washington State Northwest Iron Wars
5501,spf-archive/0197,SPF,2012-04-28,USA,AR,,South Central Regional Powerlifting Meet
5502,spf-archive/0204,SPF,2011-10-15,USA,MS,,Mississippi State Powerlifting Championship
5503,spf-archive/0205,SPF,2012-01-21,USA,AR,,Proving Ground Classic
5504,spf-archive/0207,SPF,2012-02-04,USA,,,Bench Press Nationals
5505,spf-archive/0208,SPF,2012-07-07,USA,,,Sweatt Shop Bench Press Classic
5506,spf-archive/0209,SPF,2011-11-05,USA,,,2011 SPF Men's Fall Open 4-in-1
5507,spf-archive/0210,SPF,2012-02-25,USA,AL,,Alabama State Championship
5508,spf-archive/0212,SPF,2011-12-17,USA,GA,,Body by George Mini Meet
5509,spf-archive/0213,SPF,2012-06-16,USA,,,SPF Nationals
5510,spf-archive/0214,SPF,2012-03-24,USA,MO,,Fit Physique Classic
5511,spf-archive/0216,SPF,2012-02-19,USA,VA,Hampton,Brute Strength Sports Expo
5512,spf-archive/0217,SPF,2012-04-14,USA,VA,,Brute Strength Gym's Spring Powerlifting Meet
5513,spf-archive/0218,SPF,2012-06-23,USA,,,Ozark Mt. Classic
5514,spf-archive/0219,SPF,2012-10-06,USA,MT,,Montana State Championship
5515,spf-archive/0220,SPF,2011-12-11,USA,,,Santa Claus Classic
5516,spf-archive/0222,SPF,2012-04-14,USA,CA,Sacramento,Women's Pro/Am
5517,spf-archive/0223,SPF,2012-04-07,USA,TX,,Longhorn Classic
5518,spf-archive/0224,SPF,2012-05-05,USA,SC,Myrtle Beach,North Myrtle Beach Classic
5519,spf-archive/0225,SPF,2012-04-28,USA,FL,St George Island,Bash on the Beach
5520,spf-archive/0227,SPF,2012-05-27,USA,CA,,2012 SPF California State Championships
5521,spf-archive/0228,SPF,2012-11-03,USA,,,Men's Fall Open 4-in-1
5522,spf-archive/0229,SPF,2012-11-04,USA,OH,Cincinnati,2012 SPF Women's Pro-Am
5523,spf-archive/0230,SPF,2012-04-14,USA,FL,,1st Annual East Coast Powerlifting Championship
5524,spf-archive/0231,SPF,2012-03-17,USA,NC,,North Carolina State Powerlifting Championship
5525,spf-archive/0232,SPF,2012-02-26,USA,CA,Sacramento,2012 SPF Super Training Open
5526,spf-archive/0233,SPF,2012-04-01,USA,,,No Foolin' Powerlifting Open
5527,spf-archive/0237,SPF,2012-07-28,USA,GA,,Georgia State Powerlifting and Bench Press Championship
5528,spf-archive/0238,SPF,2012-08-25,USA,,,Powerstation Pro/Am
5529,spf-archive/0241,SPF,2012-03-10,USA,,,Ironman Classic Pro/Am
5530,spf-archive/0242,SPF,2012-05-05,USA,,,Steel World Bench Press or Deadlift
5531,spf-archive/0245,SPF,2012-11-10,USA,,,Record Breakers
5532,spf-archive/0248,SPF,2012-05-12,USA,OH,,Ohio State Powerlifting Champonship
5533,spf-archive/0249,SPF,2012-12-01,USA,,,North of the Border 2
5534,spf-archive/0253,SPF,2012-08-04,USA,NC,,SPF North Carolina Raw Pro-Am
5535,spf-archive/0258,SPF,2013-01-26,USA,SC,Myrtle Beach,Myrtle Beach Raw Powerlifting and Bench Press Pro/Am
5536,spf-archive/0259,SPF,2012-02-11,USA,NE,,Rick Hussey Memorial Meet
5537,spf-archive/0260,SPF,2012-03-24,USA,AL,,Lifting for a Miracle
5538,spf-archive/0261,SPF,2013-03-02,USA,OH,Cincinnati,SPF Ironman Classic Pro-Am
5539,spf-archive/0262,SPF,2012-10-20,USA,AR,,Arkansas State Powerlifting and Bench Press Championship
5540,spf-archive/0267,SPF,2012-06-30,USA,,,Saturday Night Live Powerlifting Meet
5541,spf-archive/0268,SPF,2012-10-13,USA,MS,Hattiesburg,Mississippi State Powerlifting Championships
5542,spf-archive/0269,SPF,2012-10-27,USA,VA,,Brute's Halloween Howl
5543,spf-archive/0271,SPF,2012-12-08,USA,NC,,Military Challenge
5544,spf-archive/0272,SPF,2012-12-08,USA,GA,,Body by George Mini Meet
5545,spf-archive/0273,SPF,2013-03-16,USA,,,Midwest Raw Pro/Am
5546,spf-archive/0274,SPF,2013-02-16,USA,IL,,Illinois State Powerlifting and Bench Press Championship
5547,spf-archive/0276,SPF,2012-10-20,USA,,,Bar Benders on the Bay
5548,spf-archive/0280,SPF,2013-02-02,USA,TN,,Tennessee State Powerlifting and Bench Press Championship
5549,spf-archive/0281,SPF,2013-02-23,USA,AL,,Alabama State Powerlifting and Bench Press Championship
